ID,disgust__value__abs_energy,fear__value__abs_energy,happiness__value__abs_energy,sadness__value__abs_energy,disgust__value__kurtosis,fear__value__kurtosis,happiness__value__kurtosis,sadness__value__kurtosis,disgust__value__skewness,fear__value__skewness,happiness__value__skewness,sadness__value__skewness,disgust__value__mean,fear__value__mean,happiness__value__mean,sadness__value__mean,disgust__value__standard_deviation,fear__value__standard_deviation,happiness__value__standard_deviation,sadness__value__standard_deviation,disgust__value__variation_coefficient,fear__value__variation_coefficient,happiness__value__variation_coefficient,sadness__value__variation_coefficient,disgust__value__median,fear__value__median,happiness__value__median,sadness__value__median,disgust__value__minimum,fear__value__minimum,happiness__value__minimum,sadness__value__minimum,disgust__value__maximum,fear__value__maximum,happiness__value__maximum,sadness__value__maximum,disgust__value__mean_change,fear__value__mean_change,happiness__value__mean_change,sadness__value__mean_change,disgust__value__mean_abs_change,fear__value__mean_abs_change,happiness__value__mean_abs_change,sadness__value__mean_abs_change,disgust__value__number_peaks__n_4,fear__value__number_peaks__n_4,happiness__value__number_peaks__n_4,sadness__value__number_peaks__n_4,disgust__value__sum_values,fear__value__sum_values,happiness__value__sum_values,sadness__value__sum_values,disgust__value__cid_ce__normalize_True,fear__value__cid_ce__normalize_True,happiness__value__cid_ce__normalize_True,sadness__value__cid_ce__normalize_True,disgust__value__sample_entropy,fear__value__sample_entropy,happiness__value__sample_entropy,sadness__value__sample_entropy,disgust__value__approximate_entropy__m_5__r_0.1,fear__value__approximate_entropy__m_5__r_0.1,happiness__value__approximate_entropy__m_5__r_0.1,sadness__value__approximate_entropy__m_5__r_0.1,"disgust__value__fft_coefficient__attr_""abs""__coeff_1","fear__value__fft_coefficient__attr_""abs""__coeff_1","happiness__value__fft_coefficient__attr_""abs""__coeff_1","sadness__value__fft_coefficient__attr_""abs""__coeff_1","disgust__value__fft_coefficient__attr_""real""__coeff_1","fear__value__fft_coefficient__attr_""real""__coeff_1","happiness__value__fft_coefficient__attr_""real""__coeff_1","sadness__value__fft_coefficient__attr_""real""__coeff_1","disgust__value__fft_coefficient__attr_""imag""__coeff_1","fear__value__fft_coefficient__attr_""imag""__coeff_1","happiness__value__fft_coefficient__attr_""imag""__coeff_1","sadness__value__fft_coefficient__attr_""imag""__coeff_1",disgust__value__ar_coefficient__coeff_1__k_5,fear__value__ar_coefficient__coeff_1__k_5,happiness__value__ar_coefficient__coeff_1__k_5,sadness__value__ar_coefficient__coeff_1__k_5,disgust__value__autocorrelation__lag_5,fear__value__autocorrelation__lag_5,happiness__value__autocorrelation__lag_5,sadness__value__autocorrelation__lag_5,"disgust__value__linear_trend__attr_""rvalue""","fear__value__linear_trend__attr_""rvalue""","happiness__value__linear_trend__attr_""rvalue""","sadness__value__linear_trend__attr_""rvalue""","disgust__value__linear_trend__attr_""intercept""","fear__value__linear_trend__attr_""intercept""","happiness__value__linear_trend__attr_""intercept""","sadness__value__linear_trend__attr_""intercept""","disgust__value__linear_trend__attr_""slope""","fear__value__linear_trend__attr_""slope""","happiness__value__linear_trend__attr_""slope""","sadness__value__linear_trend__attr_""slope""",self-esteem
79,1647.9194000000002,3510.1216,7412.303099999999,325.8381,-0.15329183867598006,0.8415733824347225,0.4061955860687383,-0.4442474979114448,0.016136202961800114,0.49496462747432535,0.8051004659248461,0.30135530024176715,1.23086,1.81752,2.5576499999999998,0.49219,0.3645587200986969,0.4546896189710075,0.9331289179422102,0.2891143439886717,0.29618211664908833,0.25017035244234315,0.3648383938154987,0.5874039374807933,1.23,1.7799999999999998,2.42,0.49,0.19,0.65,0.75,0.0,2.19,3.33,5.32,1.47,0.0006206206206206205,-0.001001001001001001,0.0015515515515515514,-0.001151151151151151,0.0874074074074074,0.11539539539539538,0.08317317317317317,0.06217217217217217,69.0,79.0,37.0,65.0,1230.8600000000001,1817.52,2557.6499999999996,492.19,9.893450587976734,10.438047982877409,3.75888092663381,8.745255916448622,0.8710197240756232,0.9398212292843492,0.38608197323231525,0.8843678578342431,0.06405223785686598,0.042889669877692604,0.3878649786444548,0.05765192056144208,49.52867678113134,75.85453842311439,152.53412906584043,52.29965230841009,24.607172556379957,-32.49876368219219,41.69682873398218,-20.899832360043266,42.983448936425745,-68.5400711884133,146.72435041056895,-47.942159305799656,1.6272814059254366,1.4860585902449481,1.8945728599909297,1.4950276555509712,0.49087096545031284,0.5591148040899476,0.887157953743329,0.636887579266926,0.18642986726919436,-0.4078635605713482,0.49421312704009185,-0.3118165578636523,1.1132594605394606,2.13841006993007,1.7596879120879116,0.6481794205794206,0.00023543651543651538,-0.0006424225624225623,0.001597521697521698,-0.0003122911322911323,38
80,2744.5517,4659.0448,1652.7362,2196.9116000000004,0.18264210683998616,0.17901752542476768,6.7434577779007725,0.6520366755430991,0.43854566172976295,0.7104046127133575,1.4903928232511383,0.15401546062322066,1.6073899999999999,2.0901400000000003,1.2146,1.4532999999999998,0.4010599554929412,0.5388502393058762,0.42128736036107234,0.2912571200846427,0.24951004765050253,0.2578058117187729,0.3468527584069425,0.2004108718672282,1.565,1.9900000000000002,1.17,1.46,0.5700000000000001,1.04,0.19999999999999998,0.47000000000000003,3.06,4.050000000000001,4.07,2.5700000000000003,0.0009609609609609609,0.0006606606606606608,0.002482482482482483,-0.0005705705705705705,0.1155955955955956,0.14576576576576578,0.08388388388388386,0.09212212212212212,77.0,74.0,69.0,84.0,1607.3899999999999,2090.1400000000003,1214.6,1453.2999999999997,11.57310350222509,11.232071620979298,8.344950759414175,12.746859659759068,0.9970371753840143,0.976435778839177,0.7394748244728879,1.2342309525211976,0.06769864452717744,0.06993493662450945,0.16771232539322511,0.007346650424112866,111.79886013725522,62.53219927327885,115.89004243836914,48.45459004115227,111.26793007880772,53.5576734843024,112.35021374380061,3.8163642259139277,-10.882686431534715,-32.277725398514505,-28.424134253998282,-48.30406463385144,1.5503340123691265,1.547410682426888,1.6813703399945095,1.3661916980943902,0.4329712040336592,0.44113853770236283,0.5782860267102155,0.4240339619967993,-0.012427750692356593,-0.008335573327051371,0.128318250260436,-0.36692122621604345,1.6160143856143854,2.0979119480519484,1.121060899100899,1.6382165234765234,-1.72660372660372e-05,-1.5559455559455537e-05,0.0001872654672654673,-0.0003702032502032502,27
85,2926.9424000000004,3395.2221,5994.4415,2443.142,0.0025757490106208536,0.9068524834271976,1.2741560996442352,-0.1034947884001749,0.3064286746957313,1.1291674320150076,1.251232759660952,-0.13210094550340185,1.65652,1.73671,2.39759,1.53214,0.4276492600250818,0.615678874008196,0.4959875924859411,0.3093364194529962,0.2581612416542401,0.3545087400937382,0.2068692280523113,0.20189827264675306,1.645,1.58,2.27,1.53,0.5,0.5,1.5899999999999999,0.51,2.99,3.75,4.1899999999999995,2.3,0.001021021021021021,0.0012712712712712718,0.0015415415415415416,0.0001701701701701701,0.09645645645645645,0.14079079079079077,0.07105105105105104,0.08759759759759761,76.0,80.0,77.0,77.0,1656.52,1736.71,2397.59,1532.14,9.104681134601135,9.223143360154891,5.801834489077492,11.518082018963735,0.9497192043386951,0.8948018530213252,0.6388070246558196,1.0702627970967986,0.06925017000796352,0.10618990662121686,0.18221328935517445,0.04410815261162426,93.89806935134551,200.3848639098696,130.8894177762625,77.62131134727468,-53.04992706798298,198.3409395215602,43.7156708873694,6.020053572056863,77.47614256009251,-28.547598741080787,123.37333506344143,77.38751146186392,1.4599866669118635,1.439676418397259,1.4025389974045823,1.401173322402966,0.6688726155345254,0.68358495741518,0.8583774292645631,0.5367840194436212,0.14295840173820767,-0.2130561646261796,0.5102211644460676,0.2788786652097195,1.550735084915085,1.9636832567432567,1.9597094905094905,1.3828699500499502,0.0002117816117816117,-0.0004544009144009145,0.0008766376566376567,0.00029883893883893883,35
86,6642.2847,11834.2387,7344.984399999999,8237.8995,0.3868747473654266,0.047668471409199054,-0.7468905186409454,-0.7877564065229072,-0.5048083350356108,0.5232689552893406,0.12108879584199277,-0.006370997108310227,2.54983,3.40471,2.5528000000000004,2.82435,0.3750355597806693,0.49212652428008796,0.9100530533985368,0.510829303681768,0.14708257404637537,0.14454286100140334,0.3564921080376593,0.18086614749651,2.58,3.355,2.56,2.81,1.22,2.43,0.54,1.56,3.58,5.03,4.550000000000001,4.04,0.0008708708708708708,-6.006006006006011e-05,0.001221221221221221,-0.0006706706706706702,0.08721721721721723,0.11957957957957958,0.10292292292292292,0.07756756756756758,83.0,79.0,56.0,68.0,2549.83,3404.71,2552.8,2824.35,9.434471460330675,10.12864774554473,5.00917852500073,6.08329065510142,0.925923155785971,0.9480942320397623,0.43669045145994634,0.6494099672970582,0.04265595547007894,0.042774211529974515,0.325269929077753,0.21871621308183808,31.851160093118764,190.5264137524177,106.72410436634037,133.44562863469176,-12.743260950087649,-114.61527285326235,-41.304113519765025,-31.16220895275348,-29.19084958742127,-152.1961023355384,98.40734047388881,-129.75612715742173,1.4795867267340466,1.4368226971392541,1.916774830559297,1.4612578504704703,0.608918114070208,0.6319433297511142,0.8171773062784142,0.8483950081938952,-0.11772091566944405,-0.4932280478867257,0.26620059421789627,-0.4615301984428,2.6262227972027974,3.8247115284715285,2.133618541458542,3.2322956043956044,-0.00015293853293853296,-0.0008408439008439009,0.0008392021192021195,-0.0008167079167079169,31
89,3590.5383,11874.583200000001,3612.202,9303.4601,0.2693641308177881,-0.45531162234432543,0.6702091762715958,-0.11351490459772506,0.5761331304889679,0.04773483175184377,0.7887057499736777,-0.5765717474028352,1.86739,3.4162,1.8770799999999999,3.03335,0.3215476448366556,0.4518415208897916,0.2979474342900103,0.319762220251236,0.1721909428864113,0.13226436417358223,0.15872921467918807,0.1054155373600923,1.8199999999999998,3.4,1.83,3.0700000000000003,1.08,2.2800000000000002,1.23,2.04,3.15,4.61,2.96,3.71,0.0004504504504504502,-0.0003103103103103104,-5.005005005005009e-05,-5.005005005004987e-05,0.0960860860860861,0.1467967967967968,0.07192192192192191,0.08151151151151152,80.0,77.0,61.0,71.0,1867.39,3416.2,1877.08,3033.35,12.27874682301371,13.072165663554973,10.116938412163874,10.192341193583253,1.0508205899034482,1.1612979641832086,0.9042293204829345,1.003020161240509,0.06678141903678014,0.018191308612709456,0.03677544990163373,0.05860164782725974,28.236936460699013,82.12053312393067,19.84446411229364,29.247367391291796,8.023333657008184,-26.251949202791327,17.403331142976057,-7.161141059276811,27.073062215306802,77.81142026471858,-9.535555622617373,28.357125348849067,1.5361330281056396,1.405243315048895,1.7075266068240535,1.4916894313818698,0.41399997109968106,0.37642076541906827,0.4342616827652414,0.5397630922969625,0.05574737078873134,0.24863436817738865,-0.11367239977094488,0.09015299947080897,1.8363732667332668,3.22181012987013,1.9356831568431567,2.9834691708291707,6.209556209556209e-05,0.0003891689091689092,-0.00011732363732363733,9.98615198615199e-05,32
90,3141.1936,6220.5196,2088.3999,2165.9221,0.28975346512324807,0.23348914488661654,2.3654077260231063,0.023376859984917342,-0.027792770055396588,0.08888445997131812,0.9357610106710703,0.3925720501346948,1.73156,2.44286,1.40627,1.4133499999999999,0.37801265375645826,0.5029459418267533,0.33287322977373834,0.41032167563997884,0.2183075687567617,0.20588406287169683,0.2367064857913049,0.29031851674389136,1.74,2.43,1.37,1.37,0.5,0.88,0.55,0.35,2.94,3.88,2.84,2.68,0.0003403403403403404,-0.0001301301301301309,0.0009209209209209211,0.0002802802802802801,0.10866866866866867,0.1336036036036036,0.06556556556556556,0.09279279279279282,78.0,79.0,69.0,79.0,1731.56,2442.86,1406.27,1413.35,11.636334331552968,10.712245478794147,8.18132336770894,9.015932154021035,1.1093721956945646,0.9469154035576384,0.7820955335223514,0.9010865107792037,0.022655731459910733,0.06544721214460392,0.1658756674417461,0.0867806115463079,93.19781318212839,106.19340517774806,66.66184170688764,103.45176578276879,-74.28637155432997,-47.010213241400585,56.57055941729032,-68.88651514312602,56.27936907271558,95.22121168228965,35.26432966850456,77.18105904306263,1.486078309508998,1.367040996019685,1.5632747036513654,1.434241667467881,0.508081886575265,0.626746485785855,0.7085449369578225,0.7102283736724347,0.1992277523238641,0.3010847703345906,0.34886112760913174,0.3584914001419702,1.6012485714285714,2.180838801198801,1.205333986013986,1.1588255344655343,0.00026088374088374086,0.0005245669645669645,0.0004022743022743023,0.0005095584895584895,31
91,4365.028200000001,22784.875699999997,2470.2752,12125.704000000002,-0.08760460428540862,0.03241326222505725,0.037377486910115554,-0.3382798545199326,0.5408254976634983,0.3450254041771884,0.6761574868457818,0.19722426096434742,2.0438,4.74943,1.4615799999999999,3.4727799999999998,0.43348559376293005,0.4772738994539718,0.5779784629205486,0.2559356786382079,0.21209785388146102,0.10049077456746847,0.39544770927390127,0.0736976366594509,1.9899999999999998,4.72,1.3599999999999999,3.46,1.12,3.29,0.18000000000000002,2.7800000000000002,3.4800000000000004,6.27,3.18,4.32,0.001281281281281281,-0.0010510510510510509,0.0015115115115115114,-0.0005305305305305307,0.07839839839839839,0.14081081081081082,0.06385385385385386,0.0751251251251251,74.0,81.0,64.0,82.0,2043.8,4749.43,1461.58,3472.7799999999997,7.152821544204858,11.841069568116325,4.580111966385899,11.7627144196654,0.8343127511596392,1.1735095025999824,0.48832538528273334,1.1100577229322122,0.10840399353439256,0.012912698801438083,0.324332858303519,0.022654332603820215,174.2887125994163,35.300726829372564,230.07879808887046,66.96124078771776,87.07239114267254,35.0754527255597,161.59809356392518,-62.48541500963198,150.97997893846514,3.981699483764511,163.77517970231048,-24.07032776895185,1.4167671014024183,1.3952146633738929,1.6381680177332196,1.3559439293545101,0.8151349823153005,0.5275789371816939,0.8934412450034654,0.5263880776193776,0.6656612065904917,-0.06479421470933601,0.5189830732561189,-0.18975726758369207,1.5445084115884118,4.8029394205794205,0.9425515284715285,3.5568141058941056,0.0009995827595827595,-0.00010712596712596711,0.001039096039096039,-0.00016823644823644825,32
92,1856.0599,4079.1339000000003,3218.318,3281.685,0.5782635451289355,-0.11243073481137111,-0.572290314870497,0.5130256978331098,0.3500054161434614,-0.11112197609132243,0.03406815921045076,0.007297683501359166,1.29467,1.94207,1.7142400000000002,1.772,0.4241338127289547,0.5545250355935248,0.528865977729708,0.3764319327581017,0.3275999387712349,0.2855329805792401,0.3085133806991483,0.21243337063098292,1.29,1.9700000000000002,1.72,1.79,0.28,0.49,0.5,0.74,2.8600000000000003,3.6900000000000004,3.27,2.9000000000000004,0.00048048048048048047,-0.00024024024024024045,-0.00010010010010010019,-0.0005105105105105108,0.12592592592592594,0.1727127127127127,0.10214214214214215,0.09440440440440441,73.0,85.0,65.0,73.0,1294.67,1942.07,1714.2400000000002,1772.0,12.132020385456467,12.716102199346805,7.869386054670209,10.006772535326839,1.015793611163896,1.0655386336575834,0.7469270867873021,1.027118508290224,0.0773954471872429,0.043878634772276826,0.15853225529580595,0.04266155089443391,9.398270264221992,110.93789919148384,86.47953299746766,83.5924815463155,-3.4410162466273606,-39.9709498070698,-21.908447731569662,-35.01252023486731,-8.745678427075047,103.48691051790334,-83.65840989077654,75.90669534286224,1.716599874465086,1.597507249437025,1.8227785334064581,1.4446166257046462,0.3933406144943603,0.3967104202928813,0.6222033166122801,0.6197077369259972,0.1226398601163218,0.31867240588544954,-0.1846658783527779,0.28831511517073466,1.2046661938061938,1.636302057942058,1.883229070929071,1.5842066533466534,0.00018018780018780022,0.0006121480321480319,-0.00033831645831645826,0.00037596265596265597,33
94,4602.502,8028.5171,13847.2478,5559.3959,0.3771769035815056,-0.11323435823979677,0.25188727791535115,0.1524610177706709,-0.24705097678721694,-0.22756562093312352,0.5041701608644524,-0.36108015133506177,2.11768,2.7845299999999997,3.67156,2.34381,0.3434143526412372,0.5243183947755409,0.605718553785502,0.2568084576099471,0.1621653661748882,0.1882969099903901,0.16497580150821503,0.10956880361887145,2.14,2.8049999999999997,3.66,2.37,0.95,0.89,2.2,1.44,3.1,4.08,5.32,3.02,0.0011411411411411411,0.0005505505505505504,0.0019419419419419415,0.000870870870870871,0.09845845845845848,0.1616116116116116,0.08342342342342343,0.0822922922922923,78.0,79.0,71.0,68.0,2117.68,2784.5299999999997,3671.56,2343.81,11.548086390608997,12.19044446225725,5.530399635297934,13.072724913936192,1.1145678064973978,1.1473586901189947,0.5499409433165661,1.1352868335951054,0.039301841578400776,0.019287629007345153,0.31154530317948215,0.022079455471719633,33.493039811094846,121.5630654567247,243.42370048881114,71.91343841612367,-25.622052427490786,120.0547536679243,219.12121205416656,-70.69985635956677,21.57067790289628,19.090180852206505,106.02354638277009,-13.155718740009466,1.4812314961116724,1.482287561352685,1.6503429917788581,1.329433843287894,0.4203404448280006,0.3823309071278071,0.8420208982673287,0.4639008477132218,0.24013978518633947,0.16976123911977786,0.49791869179467163,0.0038764171112724627,1.974984955044955,2.6305160839160835,3.149698041958042,2.3420874725274725,0.0002856757656757657,0.00030833616833616834,0.0010447686847686846,3.448503448503454e-06,33
95,3673.7519,12221.895,1134.3411999999998,3655.8974,-0.4938153332657427,-0.09831878283755113,0.06716305705243553,0.2052180694194794,-0.477309934896375,-0.2687446052838532,0.7910157676726017,0.2903424110465634,1.8545500000000001,3.45924,1.00512,1.8619400000000002,0.48414481046480295,0.5055231175722827,0.3522427935387749,0.4348296636615308,0.261057836383383,0.1461370467421407,0.35044849723294225,0.23353580870572133,1.9,3.4850000000000003,0.92,1.82,0.51,1.85,0.36,0.6799999999999999,2.7600000000000002,4.76,2.04,3.6300000000000003,0.0007307307307307308,0.0004704704704704702,-2.0020020020019816e-05,0.00044044044044044036,0.09812812812812813,0.16237237237237234,0.08570570570570571,0.10624624624624625,76.0,75.0,64.0,73.0,1854.5500000000002,3459.24,1005.12,1861.94,8.018787800113069,13.134417142505333,10.156542795608873,9.843794416893761,0.8984610410948143,1.1125874344925735,0.7861707882875104,0.9831586274635441,0.06758593130339197,0.04538735378443626,0.10475696450262095,0.06664904051845788,186.715916056898,119.8145040468053,93.5903533126626,210.8043993015851,-35.066426918139314,31.49193166048434,68.81096080636647,177.40321288850782,183.39350864237636,115.60178900117984,-63.436629056828934,113.87095688425956,1.384481999828279,1.490311649749614,1.6083798827473907,1.5162337881407648,0.7794974518769849,0.300813901997024,0.4896212381131375,0.6272331797304322,0.573268741110707,0.3931443875809761,-0.1420420591661032,0.3639675807598213,1.3743082917082918,3.11535008991009,1.0916935864135864,1.5880928671328673,0.0009614448614448614,0.0006884682884682884,-0.0001733204933204933,0.0005482425082425082,21
96,1731.9636,6398.6022,3264.4413,1417.6279000000002,3.33243313382204,0.014232012448638809,5.439915889777232,-0.24758464404377278,1.331731549004006,0.4739023582227053,1.9175130744452378,0.18429894864906815,1.2434,2.4453,1.61213,1.1449500000000001,0.4311844616866429,0.6473871407434658,0.8157684494389325,0.3266762885487712,0.34677856014688985,0.2647475323042023,0.5060190241723264,0.28531926158240195,1.19,2.385,1.4300000000000002,1.1300000000000001,0.12000000000000001,0.98,0.36,0.27,3.17,4.720000000000001,5.57,2.3600000000000003,0.00023023023023023033,-0.0008008008008008015,0.00032032032032032026,-0.0008408408408408411,0.07844844844844844,0.14874874874874877,0.07459459459459461,0.07483483483483483,68.0,76.0,67.0,79.0,1243.4,2445.3,1612.13,1144.95,7.5028314177402,9.267381048030634,3.8353257800180116,9.205620342199953,0.7388462139395847,0.9957825462464684,0.35817989064694494,0.9946536331723366,0.17839783194705205,0.04965146118544439,0.43941747509199125,0.08099186972667471,45.58949034962196,122.67079206538776,93.11356761425203,41.414515671382134,-44.213975671620915,116.53672609997943,-92.27077491361602,30.255761654940994,11.114224473510882,38.305543930976555,12.499622822097287,-28.279869076333405,1.5547603822801332,1.4139400522617045,1.7888174080895187,1.324187246752762,0.7357252858425822,0.621009374088893,0.9077582344905019,0.732363211606024,0.04364485641998771,0.21353876329056337,0.009758656327174802,0.02794680265743315,1.210837142857143,2.2060967232767235,1.5983552647352648,1.129152947052947,6.519090519090517e-05,0.0004788854388854389,2.7577047577047588e-05,3.162573162573162e-05,26
97,2069.1441,7415.5715,4537.6494999999995,3426.2078,8.660556625224384,-0.8338844449775631,0.45694758214685605,-0.991518626755397,2.5515726515077897,0.07305544323219562,0.8434957546797527,-0.0842025286670568,1.22263,2.4989899999999996,1.8608699999999998,1.7304000000000002,0.7578390218905332,1.0819521615579868,1.0367315675236286,0.6572089774189028,0.6198433065527045,0.43295577875781294,0.557121973874386,0.379801766885635,1.0899999999999999,2.4,1.7599999999999998,1.75,0.0,0.08,0.33,0.38,5.01,5.35,5.65,3.65,-0.0017017017017017016,-0.002192192192192192,-0.0005505505505505508,-0.0013813813813813812,0.10332332332332332,0.14677677677677678,0.08609609609609611,0.09761761761761761,72.0,56.0,64.0,62.0,1222.63,2498.99,1860.87,1730.4,5.8151219971945425,5.55322078554656,3.5046022693798364,6.09987121062095,0.5073510629962672,0.5422310248852381,0.2953689505366228,0.6108760512241906,0.35762736326314215,0.2678125504293396,0.3833305051277982,0.23470178751499216,233.4486979580625,270.3353025823667,546.6163477958239,139.83640673053443,-171.59172201981164,257.7181745259681,-184.26057996317314,139.83526492400284,-158.28637184732733,-81.62425093869115,-514.6236200848929,-0.5650937456678218,1.6564135653048666,1.6054795527002255,1.809224386597733,1.589493505702984,0.8204249286748468,0.8016619995859209,0.9265224914454432,0.7893483167324546,-0.24409291514046028,-0.019283534141807796,-0.5071290373348368,0.05809024825844724,1.5427099500499502,2.5350911488511487,2.770597102897103,1.6643408391608394,-0.0006408007008007009,-7.227457227457244e-05,-0.0018212754812754813,0.00013225057225057222,28
98,1668.2092,12097.994600000002,3027.1292000000003,3483.3797,0.1312836750285662,-0.20999935130643443,-0.20279922249493598,-0.528452418985931,-0.2690014764093798,-0.38829937874555603,0.36810955533969203,0.07587364992603943,1.2206,3.44088,1.6964000000000001,1.82443,0.4223089390481807,0.5082710158960473,0.3864663504110028,0.3934906289862568,0.3459847116567104,0.14771541463115462,0.22781558029415397,0.21567866620602424,1.27,3.5,1.67,1.8250000000000002,0.02,1.9,0.7,0.8200000000000001,2.65,4.74,2.91,2.88,-0.0004304304304304306,0.00048048048048048004,0.0005705705705705707,-0.0005805805805805806,0.11674674674674676,0.15803803803803806,0.08553553553553553,0.09407407407407409,78.0,82.0,66.0,74.0,1220.6,3440.88,1696.4,1824.43,11.322517021198275,12.541622326516823,9.303051595400607,9.656686856299302,0.9441543419771649,1.1262249487245664,0.7757391125760087,0.9872055944845666,0.07742054738410253,0.031637918207058746,0.07658563777311134,0.026939780952243808,101.70945066702531,186.228150767457,57.06559027500874,155.6250398244144,70.94515273237162,127.02613633170863,55.389692924194165,129.07101425468633,72.88070841291625,136.18107367363822,13.728201309663472,86.94726159930005,1.6700194676793751,1.4622927490581148,1.8157833567513486,1.5202026048211943,0.38364755610563367,0.46910569661437396,0.5054266115125641,0.5962181565028588,0.19833643076832222,0.29937468674798434,0.26998497816347,0.18176151756743064,1.0756697302697302,3.1775885514485513,1.5158582617382619,1.7006750249750249,0.00029015069015069016,0.000527110007110007,0.0003614449214449214,0.0002477577077577078,39
100,3976.1133999999997,8798.4513,6768.632100000001,4384.1314,-0.5847069474644981,0.7011890539797969,-0.887809974921197,-0.15059144243900757,-0.27812100954992197,-0.34406670489888214,0.2607033899172177,0.1468345424470266,1.83724,2.9136499999999996,2.43679,2.05254,0.7750242463303971,0.555963108038654,0.9114200984727076,0.41377644737224956,0.42184159191526266,0.19081327820385224,0.3740248845705652,0.20159239155984757,1.9100000000000001,2.9699999999999998,2.37,2.0,0.0,0.8599999999999999,0.62,0.84,3.5,4.66,4.53,3.5599999999999996,0.003363363363363363,0.0006506506506506506,0.003163163163163163,-9.009009009009017e-05,0.15871871871871873,0.14617617617617615,0.1227027027027027,0.09488488488488488,77.0,76.0,59.0,72.0,1837.24,2913.6499999999996,2436.79,2052.54,8.425691046991748,10.673725318836928,5.651279012711469,9.21871114888676,0.7785720446028084,0.978724593285244,0.5433872096634559,0.8835196112212638,0.11435650252704477,0.04598476280483332,0.3196573896786692,0.08982808790318142,233.45600152855454,54.878406495624205,308.09535060110335,64.93692569782064,-233.36859406675524,46.81409395117247,-291.3633418523616,-22.10480838361145,6.387797195159141,28.637040821805712,-100.15062699075165,61.05883855272796,1.8452902749851592,1.5383393455769685,1.9563249577054602,1.5753072557060612,0.6304334786521121,0.5143605518582637,0.7811018839199289,0.5715049532856666,0.2352062420670687,-0.009538972966280673,0.11936908048916921,0.1489650901384022,1.5218191008991009,2.922826433566433,2.2485392207792203,1.945886133866134,0.0006314732714732715,-1.837123837123834e-05,0.000376878436878437,0.00021352125352125346,28
103,283.8597,612.7214,78.03190000000001,877.7149,0.8347588827930053,6.493191202225088,2.937403169045685,1.7459367442175755,0.7672720660546124,2.4640323307452254,1.6881621075522946,1.0621307357180172,0.45381000000000005,0.52926,0.19032999999999997,0.89673,0.27913470565302334,0.5767193879175556,0.20446611235116688,0.2712751501704496,0.6150915705978787,1.0896712162595996,1.0742715932914775,0.3025159748981852,0.44,0.35000000000000003,0.125,0.87,0.0,0.0,0.0,0.31,1.6,3.08,1.16,1.9000000000000001,0.0011411411411411413,0.0,-0.0005205205205205205,0.0006006006006006007,0.09059059059059059,0.10746746746746748,0.04408408408408408,0.075995995995996,71.0,76.0,53.0,78.0,453.81000000000006,529.26,190.32999999999998,896.73,14.165785492846137,8.157619399608881,10.730567276457071,11.109636851278907,1.0348383069678615,0.6205526179461688,0.4751805046905745,1.082041555117012,0.031152096582757416,0.27237463218247715,0.3184949277681923,0.03291711937987163,17.538282037129335,123.1990063020922,38.68530658756642,42.831384925077614,-14.977263691496429,114.57629724863307,37.9840794137722,33.88656867334339,-9.12539912164264,45.279877016350554,7.332302289339754,26.19595385067984,1.577659411758645,1.5378440528747117,1.7285377075527126,1.389304259125931,0.15416436113557316,0.7355587423905611,0.4232315131915718,0.5869092765681018,-0.022963802151226426,0.3779375480815088,0.13743104891560873,0.3192113759504075,0.4649013386613387,0.15211276723276718,0.14170803196803194,0.7468945054945055,-2.22048822048822e-05,0.0007550495150495151,9.734127734127735e-05,0.00029997095997095997,29
104,3322.5935,2002.6554999999998,11716.082999999999,1670.8705,0.17618082818653846,-0.749751451122104,-1.0545232943755325,-0.7024763078881531,0.3659321489861157,0.1612515247300826,-0.02137206494204079,-0.06416509221275864,1.76373,1.25679,3.2492799999999997,1.1834500000000001,0.4602716449011388,0.6504878137982294,1.0762260364811846,0.5199197991036695,0.2609649123738547,0.5175787631968979,0.3312198506995964,0.4393255305282601,1.73,1.2000000000000002,3.2249999999999996,1.17,0.61,0.02,1.04,0.02,3.36,3.07,5.55,2.42,-0.00010010010010009997,-0.0005105105105105103,0.001121121121121121,-0.0013813813813813812,0.09207207207207209,0.10371371371371371,0.07723723723723726,0.07843843843843845,73.0,82.0,66.0,71.0,1763.73,1256.79,3249.2799999999997,1183.45,8.639640287362573,6.472723150878188,3.173149047131739,6.202753027320186,0.7224081337493385,0.6547877984821875,0.284320565978078,0.6279557900383436,0.1260382793935806,0.17377156981546715,0.3523471706919059,0.23389906780616077,178.75915592395035,220.71695174554992,537.0508322015068,182.01113392740015,-162.86504470587042,203.84064308646737,-352.882685218818,162.85164287503,73.68726511140189,-84.64611635475563,404.8424469359502,-81.2858861453924,1.622621028900979,1.33617628367625,1.83174051728904,1.5016052509077014,0.6782698303480224,0.868268114955684,0.9337174126121036,0.8614912106969635,0.2725592788358093,-0.3493437935601158,0.5753682706534777,-0.4039365468389087,1.5466591408591408,1.6499945454545455,2.177820559440559,1.5468423976023977,0.0004345762945762948,-0.0007871962871962872,0.0021450639450639455,-0.0007275123075123075,29
